,customer_unique_id,frequency,recency,T,monetary_value,probability_alive,pred_num_txn,exp_avg_sales,predicted_clv,manual_predicted_clv,clv_profit
468,3a73ce6fc3b392e1ca609b5548418c36,1.0,7.0,224.0,124.99,0.02190867694579932,0.0,132.7682467275667,0.45449291680446097,0.0,0.0454492916804461
469,3ae522de6b23a3699ef105d4c4b3b82d,1.0,41.0,370.0,29.0,0.016417771821588014,0.0,36.62240565945992,0.06931232626818655,0.0,0.006931232626818655
470,3af90f255e824d1d53b3584a4e89ad58,1.0,467.0,577.0,105.0,0.08864645369377765,0.01,112.74579269119359,0.8399072722287906,1.1274579269119358,0.08399072722287906
471,3b92b8617254e581d164b5d213d437a2,1.0,263.0,495.0,119.0,0.05072054539223391,0.0,126.76852188124978,0.605323384663869,0.0,0.060532338466386906
472,3b93b770a314d48d7f698a09cab03370,1.0,9.0,63.0,79.99,0.0699684829361311,0.02,87.69518861667174,1.5766175949155192,1.753903772333435,0.15766175949155192
473,3b97119ab53db4ae0144dff13c2ee26b,1.0,39.0,122.0,558.9,0.06056488850882535,0.01,567.3827055030871,7.142727912863657,5.673827055030871,0.7142727912863658
474,3bab949ef05da8e9b3cfd541b6af0ffd,1.0,42.0,485.0,1479.6,0.010897331098293694,0.0,1489.5774744519974,1.550930451184539,0.0,0.1550930451184539
475,3bcd0ddf751cb9542efe9f6299fad626,1.0,9.0,62.0,149.0,0.07061089285463151,0.02,156.8172272885131,2.85664046503255,3.136344545770262,0.285664046503255
476,3be412c1321c061d6f85c5e41530ce2d,1.0,282.0,441.0,239.6,0.06616767020003908,0.01,247.56431761844823,1.6747944728953097,2.4756431761844824,0.16747944728953099
477,3bfda42ef722cb59c430e6be0b68628c,1.0,17.0,419.0,56.99,0.0103170505465644,0.0,64.65784780443657,0.07067997504953845,0.0,0.007067997504953846
478,3c166bd80203dfb723ba32f64bedd87b,1.0,20.0,132.0,161.25,0.04575862365396364,0.01,169.08711532981226,1.5577937489964624,1.6908711532981227,0.15577937489964624
479,3c25f47ab68536a1d3d6b29b9c8b7e63,1.0,69.0,342.0,13.9,0.02437444856953957,0.0,21.497890604470733,0.06360447118619533,0.0,0.0063604471186195334
480,3c3dbbf3d36a7a4587efada79a3166cd,1.0,7.0,181.0,93.6,0.0281906448272716,0.0,101.32728463643353,0.49850097635168,0.0,0.049850097635168004
481,3c555d15cca5369965d1759ad9530a66,1.0,20.0,127.0,77.99,0.04743198782021266,0.01,85.69194158952087,0.8313864985994257,0.8569194158952087,0.08313864985994257
482,3c884190b71bbb36aab161465ff1d2c7,1.0,6.0,198.0,60.0,0.02510397949548478,0.0,67.67273458029865,0.2833791788699918,0.0,0.028337917886999183
483,3cd4207d6ce944798257ac5953640a40,1.0,160.0,315.0,54.99,0.05524747093160928,0.01,62.65460077728569,0.4427748624784667,0.6265460077728568,0.04427748624784667
484,3d4f12dece1264e5d6321f1b7f003336,1.0,206.0,210.0,28.82,0.11886200062061718,0.02,36.442113427016345,0.7006834599086036,0.728842268540327,0.07006834599086036
485,3d50a44231c2a153219cef76ee3e445d,1.0,309.0,496.0,536.04,0.06248802389481976,0.01,544.4855919827525,3.198444215352007,5.444855919827525,0.31984442153520076
486,3d71bc3ae0c9f857ffe17636e0d59aab,1.0,15.0,460.0,48.99,0.008688456351989731,0.0,56.64485969583303,0.04884072724009537,0.0,0.004884072724009537
487,3d75cbf8643a1c15723adb850fb5f928,1.0,48.0,226.0,53.49,0.03460066768517261,0.01,61.15216550692252,0.3290060215204724,0.6115216550692252,0.032900602152047244
488,3d93772915efa454a89bf52047b0b285,1.0,177.0,231.0,1796.400000000001,0.09086227590664071,0.01,1806.8918035526988,25.22287670942709,18.068918035526988,2.5222876709427093
489,3daa1c97a3155484f70c88b19c90dfb5,1.0,281.0,322.0,336.0,0.10221786708607263,0.01,344.1208243271209,4.437506137016275,3.441208243271209,0.4437506137016275
490,3db6e5afa8e8178a29afc729855315e2,2.0,169.0,446.0,329.9,0.08023743580342028,0.01,333.95217106978413,3.972235268243257,3.3395217106978414,0.3972235268243257
491,3de0c9303f39b7ccfe69ca11aee19cc6,2.0,96.0,221.0,87.45,0.14625081936956458,0.03,91.30552026922327,3.070227991809259,2.7391656080766977,0.30702279918092595
492,3df4912077693dc7933267da9542825c,1.0,225.0,423.0,11.95,0.05308051106941137,0.01,19.54472475299862,0.1092008714757056,0.19544724752998618,0.010920087147570562
493,3e3d56f9737c010ccb5b67c601a18b53,1.0,9.0,37.0,147.99,0.08982163963844429,0.03,155.8055875398019,4.013669362499469,4.674167626194057,0.4013669362499469
494,3e43e6105506432c953e165fb2acf44c,5.0,162.0,344.0,362.61,0.11148413693930703,0.04,364.24068725036227,13.964923961449726,14.569627490014492,1.3964923961449727
495,3e47025034c5a31cff56168ac0519f1f,1.0,13.0,145.0,29.99,0.03843655629824148,0.01,37.61401293789961,0.279681049406608,0.3761401293789961,0.0279681049406608
496,3e5306add1209e5ba184092dd1587282,2.0,361.0,590.0,60.94499999999999,0.16069041778267384,0.02,64.77902210684393,1.2572659267322785,1.2955804421368786,0.12572659267322786
497,3e6658866cc636c1762c080ed56f44e6,1.0,393.0,555.0,179.0,0.07329268356216302,0.01,186.86593269577637,1.1850950161846232,1.8686593269577636,0.11850950161846233
498,3e7bb77746c1489704b3e041860dfb6d,1.0,48.0,113.0,39.0,0.07083535240194214,0.02,46.63864079521435,0.7073075256752951,0.9327728159042871,0.07073075256752952
499,3ea4185126195c34ed9949d8e406d570,2.0,381.0,422.0,280.95,0.3255186859740958,0.05,284.9624678044203,14.292680992469755,14.248123390221018,1.4292680992469755
500,3edcab192482e9871c17b34cf98c3996,1.0,26.0,50.0,116.9,0.09574265993179899,0.03,124.66511250274137,3.2352510487248196,3.7399533750822407,0.323525104872482
501,3f00548d480f59bdac5e1ad8a68dcfe1,1.0,91.0,316.0,104.0,0.03313340847315969,0.0,111.74416917761813,0.472654687343762,0.0,0.047265468734376204
502,3f1ae9854823f7c0a8027bd994b2ce64,1.0,21.0,168.0,279.6,0.036305283092206035,0.01,287.62925816146594,1.8891448861233215,2.8762925816146594,0.18891448861233218
503,3f36fa15a16c4850992aa0f33561906e,1.0,115.0,568.0,131.92,0.01635811695062336,0.0,139.7094976766445,0.19434645237570677,0.0,0.01943464523757068
504,3f5534bf8c9378ee05b7dd684cb20e8a,1.0,35.0,329.0,56.99,0.01826537512522102,0.0,64.65784780443657,0.14696599384245565,0.0,0.014696599384245565
505,3fdc39171d444e1a1cd4da98ac2e4adb,1.0,42.0,181.0,180.0,0.04217235462293145,0.01,187.86755620935182,1.3826562928299841,1.8786755620935183,0.13826562928299843
506,3fe3e628c6c7a15ae96416826a4c5952,1.0,390.0,400.0,249.0,0.11725181018112141,0.01,256.97957864605735,3.295921308123674,2.5697957864605736,0.32959213081236743
507,3ff874206f1d7d1e3ffe12bc9c88c27c,1.0,361.0,389.0,59.0,0.10975144627234491,0.01,66.67111106672321,0.815689743656933,0.6667111106672321,0.08156897436569331
508,4041baa51d9eae8f5955ccd4f02bb044,1.0,431.0,468.0,79.9,0.10799446670428445,0.01,87.60504250044997,0.9274082769956007,0.8760504250044997,0.09274082769956007
509,4046cc9e4828038b58ee191e1f713466,1.0,60.0,139.0,283.96,0.06601174060483372,0.01,291.99633668065485,3.7974544733127638,2.9199633668065483,0.3797454473312764
510,4067ba7df47a2bcb753ae5f7530fc7cc,1.0,8.0,463.0,69.9,0.007867440783937963,0.0,77.58880736469554,0.06029785537862275,0.0,0.006029785537862275
511,40730ca1af9742bd0bdbcef270ff4c76,1.0,147.0,420.0,119.2,0.03346278725669053,0.0,126.96884658396488,0.44943053149128936,0.0,0.04494305314912894
512,407a6773db6e845737d04a6e27e653b4,1.0,4.0,349.0,75.0,0.011529694896815277,0.0,82.69708728393029,0.1142230650922117,0.0,0.01142230650922117
513,408aee96c75632a92e5079eee61da399,1.0,506.0,574.0,35.0,0.10060810523911731,0.01,42.63214674091258,0.36186697316873007,0.4263214674091258,0.03618669731687301
514,408b1dc1bf28c3245e5eca9097e14b9f,1.0,122.0,310.0,44.0,0.04344938243405609,0.01,51.64675836309157,0.2899300911511879,0.5164675836309157,0.02899300911511879
515,4092bf290aa60e4f2d4a0dcc2f38c954,1.0,455.0,519.0,759.6,0.10025323862698203,0.01,768.4085446776786,7.005806052114937,7.684085446776786,0.7005806052114938
516,409379e6e577c89589dade402e6c2522,1.0,280.0,460.0,487.8,0.06154186061628432,0.01,496.16727368787315,3.030244912237463,4.9616727368787314,0.3030244912237463
517,410a0462acba9ae869f84450fae8a4ea,1.0,20.0,111.0,113.85,0.05341836711003719,0.01,121.61016078633625,1.4001663689128414,1.2161016078633626,0.14001663689128416
518,41348c09a551501117e31f8a4149950c,1.0,29.0,288.0,194.0,0.020583219618231247,0.0,201.89028539940801,0.5617796742345499,0.0,0.05617796742345499
519,417021b1b4553c55daa22f17dbf37cdc,1.0,2.0,152.0,159.6,0.03188272663122422,0.01,167.43443653241278,1.011352037895012,1.674344365324128,0.10113520378950121
520,4186b96df8197e7b4982a751c1dde3b6,1.0,46.0,58.0,19.69,0.10875641964935225,0.03,27.297290748072548,0.7784005517300929,0.8189187224421764,0.07784005517300929
521,4191bcfd448dc07138d2951ea4d10008,1.0,154.0,449.0,55.9,0.031674579032401694,0.0,63.56607817463934,0.20326598689020656,0.0,0.020326598689020658
522,41b3ab6b1f95cbd2afb361e852a56917,1.0,7.0,356.0,225.0,0.011645896366593137,0.0,232.94061432024677,0.3207944408039203,0.0,0.03207944408039203
523,41b4af321ed477242aebe74652fd8219,1.0,29.0,107.0,46.0,0.06092459688179285,0.01,53.650005390242455,0.7140922203306154,0.5365000539024246,0.07140922203306153
524,41d57ab847e5ccbe403f46b07ee577d6,1.0,175.0,176.0,42.0,0.12067190166737762,0.02,49.64351133594068,1.0598577269851304,0.9928702267188136,0.10598577269851304
525,4220ae19dee604e8c1dddccd4e535502,1.0,135.0,244.0,29.99,0.06510597528673348,0.01,37.61401293789961,0.364873488548561,0.3761401293789961,0.0364873488548561
526,42398dee8f2098eec5579129cc1a6f5e,1.0,72.0,345.0,133.0,0.024746056773920423,0.0,140.791251071306,0.4205153030450862,0.0,0.04205153030450862
527,423d40b193638955a782839886648464,1.0,472.0,493.0,719.9,0.11399956580172128,0.01,728.6440911887335,7.843078943281724,7.286440911887334,0.7843078943281725
528,425634deb94b1080fc7d283f3a644941,1.0,3.0,322.0,27.99,0.012789633101175119,0.0,35.610765910748725,0.05745668930541083,0.0,0.005745668930541083
529,4291db0da71914754618cd789aebcd56,1.0,72.0,99.0,1748.0,0.09795815508495351,0.02,1758.4132254956464,38.68499383794077,35.16826450991293,3.8684993837940773
530,42befda568ea0df110b6cec63c233bea,1.0,165.0,323.0,17.9,0.05511657886856862,0.01,25.5043846587725,0.176988716294294,0.255043846587725,0.0176988716294294
531,4307ca57b237ef2790e2a99ebcf3c7db,1.0,2.0,206.0,393.6,0.022731667424121027,0.0,401.8143387090664,1.492561061074733,0.0,0.1492561061074733
532,43255e3df6cda368809baa2fc72872c8,1.0,231.0,430.0,69.9,0.05347087909422588,0.01,77.58880736469554,0.4317386538432596,0.7758880736469554,0.043173865384325966
533,432aa6200ee9673be90863a912dc91dc,1.0,165.0,333.0,128.4,0.05284302951913924,0.01,136.18378290885897,0.8886386715412362,1.3618378290885897,0.08886386715412363
534,4377c22228de511d013c6a7560d58a2d,1.0,18.0,287.0,105.0,0.01817936318224321,0.0,112.74579269119359,0.2776719091897578,0.0,0.02776719091897578
535,439624e26bc73309799fd718773bdb8a,1.0,123.0,390.0,101.99,0.03150833534613477,0.0,109.73090591533149,0.3847493497203914,0.0,0.03847493497203914
536,43c73f9043398f0dd2163fc5f825e61a,1.0,16.0,308.0,139.99,0.01608411660268689,0.0,147.79259943119837,0.3083673552071348,0.0,0.030836735520713483
537,43dce1c46f91f3cd233905d0a8b19153,1.0,308.0,483.0,171.88,0.06479965662228249,0.01,179.7343732791192,1.116111999060108,1.797343732791192,0.11161119990601082
